RespondID,CulturalReligBelief,FearNotReadyFaceProblem,FearImmigrationLegal,FocusOtherIssues,HealthServicesTooFarAway,LackInsUnablePay,LackKnowledgeUnderstandNeed,NoAppointmentsAvailableDoctor,WaitTooLongDoctor,LackTransport,LackQualityServices,TooBusyCantGetOffWork,LackofProvidersAcceptInsure,None,Other
11122999070,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11122993145,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11122935228,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11122889718,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11122856747,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11122856621,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11122806141,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11122782218,,,Fear (Immigration or Legal Status),,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,Lack of Quality Services,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11122296674,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11122279026,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11122172772,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11122171297,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11122108015,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11122012255,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11121874765,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11121849445,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,Lack of Providers Who Accept Your Insurance,,
11121823589,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,,,
11121638908,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,,,
11121588719,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11120674565,,,Fear (Immigration or Legal Status),Focus on Other Issues,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11120671382,,,,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11120476955,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11120468306,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11120215588,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11120191926,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11120158186,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11120105416,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11120067850,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11120041440,,,,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11120041025,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11119977369,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11119866351,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11119724043,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11119712814,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11119696245,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11119648396,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11119559932,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11119509989,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,Lack of Providers Who Accept Your Insurance,,
11119498190,,,,,,,,,Have to Wait Too Long at Doctor's Visit,,,,,,
11119343012,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11119289452,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11119271603,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,,,
11119215442,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11119209931,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11119204970,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11119189278,,,,,,,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11119182462,,,,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,,,
11119179933,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11119107609,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,Lack of Providers Who Accept Your Insurance,,
11119049967,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11119010835,,,Fear (Immigration or Legal Status),,,,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11118954293,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11118950061,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11118932608,,,Fear (Immigration or Legal Status),,,,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11118894730,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11118842565,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11118830744,,,,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,,,
11118804913,,,,,,,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11118803029,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11118800781,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11118788504,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,Lack of Providers Who Accept Your Insurance,,
11118709434,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,Lack of Providers Who Accept Your Insurance,,
11118399737,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11117616151,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11117411846,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11117275062,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11117233327,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11117197373,,,,,,,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11117121456,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11116925653,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11116924227,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11116813102,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11116795862,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,,,
11116788309,,,,,Health Services are Too Far Away,,,,,,Lack of Quality Services,,,,
11116776059,,,,,,,,No Appointments Available at Doctor When Needed,,,,,,,
11116772381,,,,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11116771726,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11116768354,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11116759619,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11116745208,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11116729193,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11116713096,,,,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11116619679,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11116593574,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11116544649,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11116481652,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11116422475,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11116421816,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11116370205,,,Fear (Immigration or Legal Status),,,,Lack of Knowledge/Understanding of Need,,,,,Too Busy/Can't Get Off Work,,,
11116261907,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,,,,,,,
11116105968,,,,,Health Services are Too Far Away,,,No Appointments Available at Doctor When Needed,,,,,,,
11115955822,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11115949717,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,,,,,,,
11115752012,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,,,
11115735738,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11115729508,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11115682638,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,Have to Wait Too Long at Doctor's Visit,,,,,,
11115669651,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11115567930,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11115536608,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11115486267,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11115439722,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11115370513,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11115340578,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11115332790,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11115300587,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11115254272,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,,,,
11115230842,,,,,Health Services are Too Far Away,,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11115193467,,,,,,,Lack of Knowledge/Understanding of Need,,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11115066582,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11115050911,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11115045082,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11115025839,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,Have to Wait Too Long at Doctor's Visit,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11114678691,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11114605368,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11114462314,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11114429192,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11114412473,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11114367453,,,,,Health Services are Too Far Away,,,,,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11114353545,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11114328622,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11114281395,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11114279405,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11114271139,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,,,,,,,,Too Busy/Can't Get Off Work,,,
11114266186,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11114242599,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11114095824,,,,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11114042329,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11114029226,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11114013802,Cultural/Religious Beliefs,,,,,,,,,Lack of Transportation,,,,,
11113991418,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,Too Busy/Can't Get Off Work,,,
11113921709,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11113911635,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11113810584,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11113637652,Cultural/Religious Beliefs,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11113556927,,,,,,Lack of Insurance/Unable to Pay,,,,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11113527033,,Fear (Not Ready to Face Health Problem),,Focus on Other Issues,,,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11112871762,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11112677808,,,Fear (Immigration or Legal Status),Focus on Other Issues,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11112533865,,,,,,,,,,,,,,None/No Barriers,
11112417093,,Fear (Not Ready to Face Health Problem),,,,,,,,,,,,,
11112253781,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11111676801,,,,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,lack of doctors/care available after 3:00 or Friday or Saturday when not working
11111198079,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,Too Busy/Can't Get Off Work,,,
11110981194,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11110973152,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11110948818,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11110943299,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11110937445,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,,,,,,
11110918206,,,,,,,,No Appointments Available at Doctor When Needed,,,,,,,
11110701937,,,Fear (Immigration or Legal Status),,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11110666910,,,,,,,,,,,,,,,
11110625380,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11110621598,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11110618340,,,,,,,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11110612155,,Fear (Not Ready to Face Health Problem),Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,,,
11110611692,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11110603225,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11110586299,Cultural/Religious Beliefs,Fear (Not Ready to Face Health Problem),,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11110574912,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,,,
11110571624,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11110491918,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11110460119,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11110455369,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11110444641,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11110425402,,,,,,,,,Have to Wait Too Long at Doctor's Visit,,,,,,
11110419232,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11110412819,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11110404906,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11110400331,,,,,,,,,,,,,,,
11110398109,,,,,,,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11110391351,,,,,,,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11110389513,,,,,,,,,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11110385056,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11110378346,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11110360925,,,,,,,,,,,,,Lack of Providers Who Accept Your Insurance,,
11110355624,,,,,,,,,,,,,,None/No Barriers,
11110350088,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11110337833,,,,,,,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11110315496,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11110314693,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,,,,,,,,,
11110298571,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11110288238,,,,,,,Lack of Knowledge/Understanding of Need,,,,,,,,
11110275590,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,Lack of Providers Who Accept Your Insurance,,
11110270658,,,,,,,,,,,,,,,
11110252264,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11110241747,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11110229501,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11110219602,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11110183899,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11110171884,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11110159024,,,,,,,,No Appointments Available at Doctor When Needed,,Lack of Transportation,,,Lack of Providers Who Accept Your Insurance,,
11109221669,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
11109079615,Cultural/Religious Beliefs,,,,,,,,,,,,,,
11108887200,,,,Focus on Other Issues,,,,,,Lack of Transportation,,,,,
11108835574,,,,Focus on Other Issues,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,,,,,,
11108428099,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11108061724,,Fear (Not Ready to Face Health Problem),,,,,Lack of Knowledge/Understanding of Need,,,,,Too Busy/Can't Get Off Work,,,
11108019811,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,physician offices close at 5p
11107712672,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11107537628,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11107500544,Cultural/Religious Beliefs,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,Lack of Providers Who Accept Your Insurance,,
11107423044,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,Lack of Providers Who Accept Your Insurance,,
11105126060,,,,,Health Services are Too Far Away,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,,,,,,,
11104818860,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11104785855,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11104720324,,,,,,Lack of Insurance/Unable to Pay,,,,,,,Lack of Providers Who Accept Your Insurance,,
11104713519,,,,,,,,,,,,,,,This should not be a tax base funded concern
11104400961,,,,,,,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,Lack of Providers Who Accept Your Insurance,,
11104346556,,,,,,Lack of Insurance/Unable to Pay,Lack of Knowledge/Understanding of Need,,,Lack of Transportation,,,,,
11104339895,,,,,,Lack of Insurance/Unable to Pay,,,Have to Wait Too Long at Doctor's Visit,Lack of Transportation,,,,,
11104237451,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11104219068,,,Fear (Immigration or Legal Status),,,Lack of Insurance/Unable to Pay,,,,,,,,,
11104011162,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,Too Busy/Can't Get Off Work,,,
11102466994,,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,,,,
11102466724,,,,,,,,,,,,,,,
11102434313,,,,,,Lack of Insurance/Unable to Pay,,,,Lack of Transportation,,Too Busy/Can't Get Off Work,,,
11102325647,,,,,,,,No Appointments Available at Doctor When Needed,,,Lack of Quality Services,,,,
11102276269,,,,,,,,,,,,,,,
11102244388,Cultural/Religious Beliefs,Fear (Not Ready to Face Health Problem),,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11102151336,,,,,,Lack of Insurance/Unable to Pay,,,,,,,,,
11102143346,,,,,,,Lack of Knowledge/Understanding of Need,,,,,,,,
11102107869,,,,,,Lack of Insurance/Unable to Pay,,No Appointments Available at Doctor When Needed,Have to Wait Too Long at Doctor's Visit,,,,,,
